quote_date,actual_pnl,var_90_psp,es_90_psp,var_90_pca,es_90_pca,var_90_pwg,es_90_pwg,var_95_psp,es_95_psp,var_95_pca,es_95_pca,var_95_pwg,es_95_pwg,var_99_psp,es_99_psp,var_99_pca,es_99_pca,var_99_pwg,es_99_pwg,breach_90_psp,breach_90_pca,breach_90_pwg,breach_95_psp,breach_95_pca,breach_95_pwg,breach_99_psp,breach_99_pca,breach_99_pwg
2013-04-26,1156.1598949940674,2544.4048405130375,3880.9589049147885,2992.8154072835023,3763.767043299634,2542.561927031091,3680.8074688924203,3299.1524496547872,4352.019724190577,3299.1733094308793,4301.0975367492,3425.6691225109066,4373.706191265312,5121.860791265111,5121.860791265113,5121.9426855490765,5121.9426855490765,4930.199713475069,5895.8772031790195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29,-2582.534371779947,2380.05415788837,3695.3196610438226,2380.050406713008,3763.0326560023664,2686.7563898211088,3633.5639099867462,3299.1524496547872,4360.4064871897845,4027.253903045706,4679.346415826169,3338.511186635083,4283.808856410429,5121.860791265111,5121.860791265112,5121.950516357232,5121.950516357232,4881.605792659303,5880.14922175028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,2891.543089363978,2582.534371779947,3700.75791071277,2582.5537742154656,3720.790497731834,2528.581877483612,3495.08619796224,3299.1524496547872,4404.555726926902,3299.1715835634313,4465.623637275638,3327.90674436531,4105.361241339862,5121.860791265111,5121.860791265112,5121.949386903968,5121.949386903967,4549.479174932995,5330.616211750514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-01,-1148.8954382416075,2992.855315837752,3905.2287961302554,2992.818872814908,3928.595121236999,2670.567884216102,3746.9250494834187,3299.1524496547872,4369.145259958783,4027.253569356397,4709.757911969561,3528.753851230081,4411.055367044447,5121.860791265111,5121.860791265112,5121.949433775455,5121.949433775454,4978.690568646006,5726.855452042136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,2108.8318065011886,2582.534371779947,3731.4653455366224,2582.5540341168717,3644.022545228468,2746.25283372106,3704.103503518461,3299.1524496547872,4433.41930119397,3299.171934028742,4344.681816956252,3439.1998376537904,4355.646576117293,5121.860791265111,5121.860791265112,5121.949669686401,5121.949669686402,4941.66736437613,5850.768538313552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-03,-1457.2062681041543,2582.534371779947,3747.1463482986233,2582.5549576915646,3779.57804080646,2655.2076696288746,3609.619177548732,3335.5586223871856,4705.737552968221,4027.253442374177,4642.4758741108735,3320.9065165772977,4219.795149081835,5121.860791265111,5121.860791265111,5121.9498678317905,5121.9498678317905,4805.360550474933,5294.198202631082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-06,-2153.921022126792,2992.855315837752,3945.776312679155,2582.554512913532,3723.3914024055775,2713.3538300255072,3703.422786271805,4027.275904304037,4703.40161879249,3299.1736914108924,4455.647982727906,3423.132839786048,4379.209291364331,5121.860791265111,5121.860791265112,5121.95019324121,5121.95019324121,4875.935650607405,5907.844649308101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-07,722.7944283335202,2992.855315837752,3913.9147939587638,2582.554596033925,3749.828070001705,2912.458886319711,3974.233814458568,4027.275904304037,4686.139411039971,4027.253318944982,4680.917502881198,3670.5125572518773,4671.041072853291,5121.860791265111,5121.860791265112,5121.950562163286,5121.950562163286,5385.746488417172,6116.857658130112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-08,771.7173076758022,2992.855315837752,3943.6858445573466,2992.819804336511,3916.8763405449427,2665.187074833779,3715.3461566857504,4027.275904304037,4786.486986293589,4027.253600561501,4711.527933332166,3474.6771279519294,4396.8347878634695,5121.860791265111,5121.860791265112,5121.9506302879745,5121.950630287975,4945.978293503016,5800.758764833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-09,395.81772978717686,2992.855315837752,3975.3581807614987,2582.553654401566,3750.192978667623,2743.2447432438344,3833.679659223895,4027.275904304037,4772.704758169573,4027.249202705276,4735.637594426143,3553.6250922688946,4530.425502686136,5121.860791265111,5121.860791265112,5121.947085875037,5121.947085875037,5234.975939874418,5956.773149532856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,-2223.0464722808583,2582.534371779947,3731.5775465237944,2992.816836459454,3985.4487404542565,2630.8761688885525,3742.710456544627,3299.1524496547872,4394.091470385036,4027.2511655754524,4792.2257620442615,3413.055869406239,4489.423500860733,5121.860791265111,5121.860791265111,5121.948764208335,5121.948764208334,5245.799855672446,6058.431720834442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-13,-2866.3988575260705,2992.855315837752,3982.065038345599,2582.5527659968748,3587.8760712512585,2796.8526497132452,3782.483012179141,4027.275904304037,4751.029261822505,3299.1654578634343,4325.562788479289,3593.4283501313926,4399.201072357602,5121.860791265111,5121.860791265112,5121.948352811322,5121.948352811322,4846.560523910964,5521.06217773421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-14,1066.3952802339961,2992.855315837752,3877.1439450339667,2992.817932341478,3990.572174569582,2993.4779095777762,4138.391260738792,3299.1524496547872,4325.495447335724,4027.251474096737,4830.23685678119,3862.2796688079734,4906.359214647194,5121.860791265111,5121.860791265112,5121.94351413496,5121.943514134961,5624.1258707729385,6618.970446049547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-15,24.089297129763533,2992.855315837752,3817.458269911738,2866.4976786863513,3856.1980473407884,2830.622563855344,3803.777765067398,3299.1524496547872,4279.29590407958,4027.2564637786845,4766.875446439525,3549.202809026484,4456.861393516543,5121.860791265111,5121.860791265111,5121.943531203044,5121.943531203044,4959.789050747616,5675.271829623969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-16,693.0335709358235,2992.855315837752,3970.8550715729657,2992.822028685444,3915.994100701377,2822.680443136079,3931.5324087290332,4027.275904304037,4676.452548050707,4027.255771343208,4733.110483572349,3710.463256735907,4651.615867506808,5121.860791265111,5121.860791265112,5121.943226532349,5121.943226532349,5411.9180861752575,6011.984557254123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-17,2913.469648549324,2866.3988575260705,3843.834446909754,2992.821918307654,4028.0728744723533,2810.424421015049,3970.9841179905593,3335.5586223871856,4725.565592716161,4027.255486043591,4761.134431046069,3636.783012670268,4747.668083385441,5121.860791265111,5121.860791265111,5121.943240711224,5121.943240711224,5383.804336100486,6164.100904445574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-20,-131.86314281956015,2992.855315837752,3943.27043585277,2992.8225164537666,3909.044247489496,2707.5388389818086,3737.2120744924505,4027.275904304037,4730.301295641706,4027.2556704596664,4683.980559472104,3407.5223211380758,4430.500828237763,5121.860791265111,5121.860791265111,5121.942196260841,5121.942196260842,4958.927421910525,5739.831344425299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-21,-3458.2094264835855,2866.3988575260705,3745.088622674208,2992.822923104466,4023.059312945119,2742.6057515637467,3815.781387282704,3299.1524496547872,4422.07921900265,4027.256264433201,4740.7810287069715,3518.802950690895,4490.036393514732,5121.860791265111,5121.860791265112,5121.9419008242185,5121.941900824219,4969.221944724739,5725.636116068679,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-05-22,1590.9706835908212,3114.4444340459386,4077.311500814033,3114.4090170365516,4032.03435349503,2713.192175742082,3752.470893922613,4027.275904304037,4703.11491274006,4027.253148888898,4664.2435446579075,3552.3640153332253,4433.22093813293,5121.860791265111,5121.860791265112,5121.939055732287,5121.939055732287,5071.2847919331525,5669.959645682148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-23,-2038.4631833910312,3114.4444340459386,4015.2449157755177,3114.4077873381757,4016.5027318999714,2672.5846195477047,3812.04011386995,3458.2094264835855,4431.192559849304,4027.253296577883,4733.788285465564,3592.066829535705,4529.308736857059,5121.860791265111,5121.860791265112,5121.936401634637,5121.936401634638,5055.372038988834,5814.563741628044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-24,3067.770379863669,3114.4444340459386,4072.9095647578965,2866.4871282616195,3841.7407235302594,2880.053478313,3957.579227049542,4027.275904304037,4768.448122313149,3458.179386700615,4349.887215529454,3676.427692388878,4699.120450754871,5121.860791265111,5121.860791265113,5121.928995018022,5121.928995018022,5509.002003343533,6310.402490656952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-27,-338.85574984058724,2582.534371779947,3758.1037776785706,2582.5335491864416,3749.4995836480653,2589.4293606807873,3747.479530758478,3458.2094264835855,4499.29718214802,3458.1837723649214,4564.616677220011,3383.211667511675,4518.927515788364,5121.860791265111,5121.860791265112,5121.926148362301,5121.926148362301,5364.491363234381,6167.8977181182245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-28,-3721.3973327864187,2866.3988575260705,4058.6211558698665,2866.485371260961,3924.5714881105673,2725.922146243101,3786.6534880606387,4027.275904304037,4747.471230803052,4027.249575073165,4695.535641239601,3592.5745852734062,4396.348759252313,5121.860791265111,5121.860791265112,5121.925076858744,5121.925076858746,4899.239441134936,5355.235753221445,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-05-29,-1321.324637749044,2866.3988575260705,3929.5667649467932,2866.478283885035,3923.246233744485,2873.274579586484,3983.4075454061444,4027.275904304037,4693.970159691233,3721.460119932746,4412.790014679683,3712.005536157538,4710.917851203826,5121.860791265111,5121.860791265113,5121.918570591384,5121.918570591385,5499.468524478942,6118.881495346109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-30,-1990.9721874373145,3114.4444340459386,4064.2592751265015,2866.4774386501,4035.433045426418,2824.5452033035167,3843.669725074449,4027.275904304037,4723.560259641571,4027.247950667859,4757.8080438543975,3575.070332959243,4500.129716423737,5121.860791265111,5121.860791265112,5121.916922982424,5121.916922982425,5044.877783683403,5995.5758091877515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-31,-352.65640692632326,2866.3988575260705,3795.671282231439,2866.4777133026373,3926.5545447601894,2856.121265917334,4068.869244847572,3721.3973327864187,4355.864494824364,4027.24949279038,4612.084626188316,3865.6669819587332,4827.760427095168,5121.860791265111,5121.86079126511,5121.917822518576,5121.917822518576,5347.942110085116,6360.867817956542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-03,-1832.6645431111187,3114.4444340459386,4138.204949612257,2866.4770106884243,3929.4705400573744,2883.103790116775,4011.381898379959,4027.275904304037,4741.553536297154,3721.459484672022,4475.141973864794,3808.100265734006,4742.079036563891,5121.860791265111,5121.860791265113,5121.916901982887,5121.916901982887,5317.314300716427,6050.88763660273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,-3020.979687880273,3114.4444340459386,4004.877671033849,3114.400471815502,3988.6549690482007,2795.1657202828756,3801.699273026037,3721.3973327864187,4450.759918866594,4027.245230476875,4626.03498546895,3599.7373115788087,4414.221104254513,5121.860791265111,5121.860791265111,5121.916261587261,5121.916261587261,5100.684865915613,5622.8164445161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-05,3212.9911920339646,3114.4444340459386,4134.500871672979,3021.0013131384812,4058.9370650256715,3027.4561265123198,4088.952924010897,4027.275904304037,4722.604862423385,4027.244391341056,4731.817577540734,3843.162398922979,4725.035810551151,5121.860791265111,5121.860791265113,5121.919226775115,5121.919226775115,5209.413219792444,5802.118347894163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-06,-1119.5724460287001,3114.4444340459386,4025.3898476486497,3020.9930945503247,3984.374623077751,2992.4383616164887,4248.964903113716,3721.3973327864187,4461.739702570245,4027.2448955717095,4717.8678316233345,4078.1025624007525,5028.506006631382,5121.860791265111,5121.860791265111,5121.92190862133,5121.92190862133,5688.829453338813,6428.631295465669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-07,4079.267285525536,3114.4444340459386,4136.511365834049,3020.979599037966,3943.549790797946,2987.161005079601,4061.5606213169694,4027.275904304037,4744.243097997749,3721.4662123164435,4489.949231027279,3827.7070834962283,4747.173508550457,5121.860791265111,5121.860791265113,5121.926409428013,5121.926409428012,5025.994063266021,6027.100931391614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-10,766.9229193555159,3114.4444340459386,4055.2286386170204,3114.4013784957847,3961.0554169057937,2865.179045782576,4110.726619102908,4027.275904304037,4665.387216259605,3721.467864194326,4356.955800137512,3781.6751716265,4893.421619294311,5121.860791265111,5121.860791265113,5121.926604007664,5121.926604007664,5623.423878198179,6266.78002981759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-11,-1919.2555823628136,3020.979687880273,3997.0329188393416,3020.976747387445,3928.5930343780615,2960.3527820429263,4131.377299518816,4027.275904304037,4694.248307091553,4027.2444252679543,4745.085270262018,3835.1953355151295,4879.476549464819,5121.860791265111,5121.860791265111,5121.923197182964,5121.923197182965,5490.846678911412,6399.071618576503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-12,-1228.658613098169,3020.979687880273,3961.7230284145207,3020.975651137923,4091.674159798327,2918.011518347172,4051.8803334689833,3721.3973327864187,4446.758736478079,4027.241262513143,4722.605121855379,3828.2980372734373,4801.267011837134,5121.860791265111,5121.860791265113,5121.918157952132,5121.918157952133,5362.2678413660915,6049.084958208878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-13,-1490.3204724364932,3020.979687880273,4048.611735814465,3020.9764807684664,4067.773278293816,3065.8171226951736,4195.703043520951,4027.275904304037,4668.050836293105,4027.241463839583,4740.809412351995,3846.671925246534,4955.003579260525,5121.860791265111,5121.860791265112,5121.916075494972,5121.9160754949735,5585.4606292960825,6678.85489572691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-14,-2348.9535745953644,2866.3988575260705,3775.351230397146,3020.9796379016934,4077.214058553997,3106.432535989564,4190.350790631455,3721.3973327864187,4412.3095039853615,4027.241702492528,4704.288901905599,3838.3588937617546,4930.857458463353,5121.860791265111,5121.860791265111,5121.916014538246,5121.916014538246,5681.344797666554,6464.800085878431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-17,3016.363267280796,3020.979687880273,4114.820342909592,2881.9292028015852,4148.756083306137,3145.6198545523876,4217.1003808693895,4027.275904304037,4765.261964893797,4027.2414900175236,4789.522211321472,3954.7360057739074,4940.849125816147,5121.860791265111,5121.860791265112,5121.916574884895,5121.916574884896,5610.880156780757,6213.771663977248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-18,282.51945115568776,2866.3988575260705,3913.6247468896495,2881.9304639637844,4185.926976417621,2922.8280520464987,4123.801256285085,3721.3973327864187,4511.21342442154,4027.242717448521,4813.242545978769,3913.9682283932643,4863.053201056662,5121.860791265111,5121.860791265111,5121.917317172941,5121.917317172941,5359.615766129387,6360.410491889851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-19,4378.065514119442,2866.3988575260705,3816.7451002263283,2866.4816678749703,3931.1681946433723,2918.1719667098155,4158.55921856978,3721.3973327864187,4430.289732597726,3736.7581189071066,4705.116362328866,3816.7761656534194,4969.238093142587,5121.860791265111,5121.860791265112,5121.917157375979,5121.917157375979,5597.696825838416,6637.191615340029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-20,613.4726874369544,2866.3988575260705,3861.8631952805767,2866.481196172785,3831.686652318902,2880.1664117329105,4065.9886570630224,3721.3973327864187,4459.3884097903765,3721.468804066076,4483.36482144061,3791.761150011329,4795.361291654283,5121.860791265111,5121.860791265112,5121.917937780267,5121.917937780267,5450.287234989527,6037.984388476606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-21,1852.810680070239,3020.979687880273,4023.495663736995,3020.976075032254,4091.860109064717,3143.2143975943977,4218.726958620067,3721.3973327864187,4471.0302314086075,4027.2439777362833,4701.589196236224,3944.8957670302198,4924.204189735043,5121.860791265111,5121.860791265111,5121.916007932308,5121.916007932308,5702.803467889546,6376.651090658418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-24,-2880.873939939573,2582.534371779947,3446.6529265897934,2866.479494130117,3684.903975687644,3002.0012986002594,4119.188276845304,3458.2094264835855,4011.624956413736,3721.4679962773366,4341.869931469985,3792.6507971335427,4880.173301992498,5121.860791265111,5121.86079126511,5121.915668366118,5121.9156683661195,5376.687336584224,6334.693812337542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-25,436.47674943967564,2880.873939939573,3732.2963759322965,2880.955058839385,3672.052161144946,2814.827549789889,3998.5668166185046,3721.3973327864187,4310.019677764899,3721.4651035750967,4188.096531128331,3743.1966918668645,4725.047229482415,5121.860791265111,5121.860791265113,5121.907646977988,5121.907646977988,5231.682694981937,6144.710427097983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-26,-1657.1780518391085,2866.3988575260705,3507.4280639181225,2866.468361422257,3433.890704651915,2712.111316601907,3735.929349154143,3458.2094264835855,4128.291969452222,3458.1704740416058,3966.794660902415,3487.169579914253,4421.898165185592,5121.860791265111,5121.860791265112,5121.900851076371,5121.900851076371,4908.302984269787,5881.403667687918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-27,-2436.2774027564456,2866.3988575260705,3455.4164930314346,2582.5278184539216,3425.5340292362152,2723.8481224820857,3828.7021139120397,3020.979687880273,3826.2482997507473,3020.9705078132984,3947.4748919274584,3556.482374834108,4568.649568465515,5121.860791265111,5121.860791265112,5121.901826478872,5121.901826478871,5197.17904926117,6090.672442937655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-28,-887.2680694756386,2582.534371779947,3449.5113159354337,2610.923293524379,3442.1768950285846,2869.3105897295777,3973.4242681183177,3020.979687880273,3952.777606318416,3020.97180537257,3862.0336214958133,3727.6066684857424,4700.996924431105,5121.860791265111,5121.860791265112,5121.904581942014,5121.904581942014,5317.161427551735,5910.577042442761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
